id,text,polarization,text_en
rus_6fde11da66a581b48e960b17394e2059,На самом деле нет. Если сравнить структуру какой-нибудь корпорацией и структуру какой-нибудь страны (особенно если страна-диктатура) то ты охуееш насколько все похоже.,0,If you compare the structure of a corporation and the structure of a country (especially if a country is a dictator) you're fucking as much as it looks.
rus_762fb19eb8440d423fa1f84886e132c4,"В Сенате США начали расследование из-за нежелания Трампа вводить новые санкции против России

Американские сенаторы  недовольные попытками Дональда Трампа сблизиться с Москвой  инициировали расследование из-за фактической блокировки Белым домом санкционной политики в отношении России.",0,"In the U.S. Senate, an investigation was launched due to Trump's reluctance to impose new sanctions against Russia. American senators were disgruntled by Donald Trump's attempts to get close to Moscow and initiated an investigation because of the White House's de facto blockade of Russia's sanctions policy."
rus_fb836e86846c2f2b0fe2106f677dc4ec,"Санкциите што ги воведува ЕУ не се „поради различно мислење“
#грузија #ЕУ #КајаКалас #протести #Русија #санкции
vistinomer.mk/sankciite-sh...",0,"If you sanction the gee unit, you don't enter the YU with the ""poradi in different ways."" #loads aa #EU #KaaCalas #protests #RussiAa #sanctions vistinomer.mk/sankciite-sh..."
rus_64b15163f83a1bf05f988f55c6171206,Представляю сколько злобы  зависти  лицемерия в головах у всей этой правящей верхушки продвинутого Запада  глядя на Путина  не испугавшегося COVID-19.У нас как всегда:на войне  как на войне.,1,"I can imagine how angry the envy of hypocrisy is in the heads of the entire ruling top of the advanced West, looking at Putin without being scared by COVID-19. We have as always: in war as in war."
rus_fbd0c98b1cc1c0a79b134f77f416ecda,Warner Bros. перенесла сиквел «Чудо-женщины» с июня на август из-за коронавируса. Студия надеется  что к этому сроку мир немного оправится от последствий пандемии.,0,"Warner Bros. carried the ""Wonder Woman"" sequel from June to August because of the coronavirus, and the studio hopes that the world will recover a little from the pandemic by that time."
rus_4b0251ec426bbd36d0f7f15c6e0243e7,из-за карантина так радуюсь  что никуда не надо выходить. в последнее время  ненавижу весь этот гребаный мир. реально  все и всё бесит.,0,"I'm so happy about the quarantine, I don't have to go anywhere. I hate this whole fucking world lately."
rus_76e9c25158ac52d39905cf2366287d98,Как блядь на митингах вязать всех подряд  так это пожалуйста А ввести РЕАЛЬНО ПОЛЕЗНЫЙ в ситуации ЛОКДАУН - так это мы боимся как общественность отреагирует. Я  нихуя не смыслящий в политике и чучуть в биологии и статистике это понимаю  а наша замечательная власть - хуй.,1,"As a fucking rally to tie everyone in a row, it's please to introduce a real-life LOKDAWN situation, so we're afraid of how the public will react. I don't know how to fucking understand politics and how to get involved in biology and statistics."
rus_917103eaafc380ddfd1820d3fa6b8d56,Талибы пришли на долго в Афганистан. В ближайшие сто лет . Туда никто не сунется. Надо сотрудничать. Узбекистан во всю торгует с Афганистаном налаживает связи. Афганцы до сих пор не могут простить  то что узбеки воевали с ними . Хотя мы братские народы.,1,"The Taliban have come to Afghanistan for a long time. In the next hundred years, no one will go there. We have to cooperate. Uzbekistan is trading with Afghanistan. The Afghans still can't forgive the Uzbeks' war against them."
rus_b77bba993f765921238f568a476e65ad,"Путин немал никакво влијание врз крајот на ковид пандемијата
#Евреи #Ковид19 #нападврзУкраина #Путин #теоријаназаговор #Хазари
vistinomer.mk/putin-nemal-...",0,Putin had nothing to do with the Ananias of Kraot's kraoth on the caviar of the Aath pandemic #Jews #Covid19 #Assaults of Ukraine #Pauthin #Teori Aanazassack #Hazari vistinomer.mk/putin-nemal-...
rus_6ec0349798a616b83c0be677cca445d4,Собянин не ввел карантин  а режим самоизоляции  так что вы проиграли пари Александру,0,"Sobian didn't introduce quarantine but self-isolation, so you lost the bet to Alexander."
rus_37ef6bb371187364f55936c6694675b5,Причем тут совок? Мы живём в мире победившего трансатлантического капитализма.,0,We live in a world that has won transatlantic capitalism.
rus_e2d59df70c818e7746fe39c8b98c313e,Меня прикалывает как работодатели в основном 35+ начинают жёстко хуебеситься когда молодежь не терпит уставов ссср  где за тунеядство сажали  и могут спокойно уволиться если им не нравятся условия  которые выглядят как рабовладение. Создавайте норм условия и все заживут лучшую жизнь  клянусь,0,"I get pissed off as employers, mostly 35+, starting to get fucked up when young people don't have to take orders shit where they've been put down for tunneling, and they can quit if they don't like conditions that look like slavery. Set standards and everybody will live a better life. I swear to God."
rus_96d5ab2f76767b7b6dffd155f0709dda,я работая в сфере медицины получаю: - указы от высших про разглашение числа заболевших - инфу с других больниц - данные о своем городе левые люди: НАДО ВЕРИТЬ НИХУЯ НЕ РАЗВИТОЙ В СТРАНЕ СТАТИСТИКЕ У НАС 1 ЗАБОЛЕВШИЙ А ГРАНИЦЫ ПРОСТО ЗАКРЫВАЮТ,1,"I work in the field of medicine, and I get orders from the most seniors to divulge the number of patients - info from other hospitals - data about my city by the left people: BELIEVE THEY NOT DEVELOPED IN THE COUNTRY OF STATISTICS."
rus_2350a1509cf08bbbe1fb6279dd709b60,"@USER Либо прививки говно  либо ""элита"" не прививается вовсе",1,"@USER Either inoculation of shit or ""elita"" doesn't inflate at all."
rus_3f20d4ba989a953b3096f00f1aa0a744,"Глава МИД Чехии Ян Липавский  напомнил  что Россия не захватила Украину за три дня или три года  а к переговорам ее вынудили поддержка Киева  санкции и мужество украинцев.  

"" Гос границы нельзя менять с помощью давления и шантажа. Кто станет членом ЕС и НАТО  решают их члены  а не Путин.",1,"The head of the Czech Ministry of Foreign Affairs, Jan Lipowski, recalled that Russia had not captured Ukraine in three days or three years, but had been forced to negotiate by the support of Kiev for sanctions and the courage of Ukrainians."
rus_dd3a828a1b4b2cbcac35ec6ca90ac709,"чтоб тебя от души 
обглодали бомжи
рот закрой и послушай мой совет
не борись  отпусти  и иди на свет",0,Shut your mouth and listen to my advice. Don't fight to let go and go to the world.
rus_87c9d03d607dc59294e2e48eac825313,"Санкции Соединённых Штатов не исключают того факта  что ""Украина"" - это часть России.",0,"United States sanctions do not rule out the fact that ""Ukraine"" is part of Russia."
rus_35bee502ee870cadff0a99c2e1a1ef93,Мишустин сказал что в 2019 умерших от обычных болезней в России к апрелю было больше чем сейчас при коронавирусе.Мировая паника искусственно созданная и нагнетаемая вынуждает ЧУТЬ паниковать и ВЛАСТЬ России.Мы слишком вляпались в грёбанный либерастный Запад и их доллар и евро.,1,"Mischustin said that in 2019 deaths from common diseases in Russia, there was more to April than now under the coronavirus."
rus_f04dbcfb230bb218aebad3bbe2671cea,"Байден НАШ.
Под санкции попали 350 депутатов госдуры.",0,Byden NACE. 350 members of the State Attorney were sanctioned.
rus_fe5e787472413c491a759f446f089f14,Почему нельзя было уйти на карантин противной зимой  а не в такое прекрасное время..,0,Why shouldn't you have been quarantined in a nasty winter instead of at such a beautiful time?
rus_882eacc22dbeef9ef658d21949295742,@USER Ничего удивительного  временно переобулись. Кушать хотят  а где они столоваться-то будут  как не в России? Одним словом-евреи!,1,"@USER It's no wonder you've changed your shoes temporarily, and they want to eat and where they're going to stay like they're not in Russia? In short, Jews!"
rus_a9bee47ec4dd62ce0a45d5dcbf5f3ed5,Рапа Нуи - остров и культура  которые столкнулись с изменением климата  нашествием работорговцев  несколькими эпидемиями и диктаторскими режимами. #История #ОстровПасхи #Рапануи #Полинезия #ИзменениеКлимата #JFT,0,Rapa Nui is an island and a culture that has faced climate change with the invasion of the slave trade by several epidemics and dictatorial regimes. #History #Pashi Island #Rapanui #Polynesia #Climat Change #JFT
rus_f6cafade119aa4c8f4c27aedc3587c22,Сука  быдло засело в интернеты на карантин скорость пиздец провисла нахуй. Ебаное быдло блядь вконтактное  небось пересылает свои смишнявые видосы блядь таким же дикарям как и они сами. Бесит пиздец.,1,"The fucking bastard's got a quarantine on the Internet, the fucking speed's fucked up, the fucking bastard's sending his fucking fucking sights to the same fucking savages as they are."
rus_2d710f59ffecbb99e14450d98e2cd626,"мутирует это же лотерея повезёт не повезет.Зачем лишний раз колоть себе непонятную дрянь если велик шанс что она не поможет?"" но бюджетников и военных прививали(добровольно принудительно). А теперь допустим что это вакцинация и была от covid-19 и сопоставим это предположение на",0,"But the budgeters and the military have been inoculated, and now let's assume it was a covid-19 vaccine, and it's comparable to that."
rus_4a8f35751db815883b9dc38ca7c497b2,передо мной пляшут турки и танцевать зовут pls i need ли минхо,0,There are Turks dancing in front of me and the name is pls i need mincho.
rus_ef8ed05c83798a02acb624c407c028be,Окей  начнём Лучше всего брать марлевые маски  тк они многоразовые. Использованные маски нельзя кидать где попало для этого есть мусорки. Вирус может мутировать за счёт быстрого заражения и распространения. Дистанция. Не всегда можно определить кто болеет по температуре,0,"Okay, we're gonna start with the best way to get gauze masks so they're reusable. You can't throw used masks where you've got garbage for that. The virus can mutate at the cost of rapid contamination and spread. The distance. You can't always tell who's sick at temperature."
rus_a2755012f0306c04c3de3d8e3be9d2d5,"🇨🇳 Си Цзиньпин призвал чиновников к спокойствию на фоне вызовов  включая новые санкции Трампа. 🏛️ Пекин выберет взвешенный подход к торговым и инвестограничениям. Китай готов к новой экономической битве

#Китай #СиЦзиньпин #Трамп",0,"Xi Jinping called on officials to calm down against the challenges, including Trump's new sanctions. Beijing will choose a balanced approach to trade and investment restrictions. China is ready for a new economic battle #China #Ci-Zinping #Trump"
rus_1630110e4f9e5e7cc2714d3d7f3b528f,@USER Национальность в данном случае не имеет значения! Московиты пришли к Вам домой с оружием  вот что главное!,1,@USER Nationality doesn't matter in this case!
rus_0d0cb42a377fcb1505d024f3c1b5b401,@USER Айтишники с зарплатой 300 тыш уже оплатили долги за коммуналку и помылись,0,@USER Itishniks with 300 won already paid for the Communal and washed
rus_af6b78e9ad2b1fce314f8d06bc4edd53,Главный санврач Алматы Айзат Молдагасимова ответила на вопрос об отмене усиленного режима карантина после 13 апреля.,0,"The Chief Medical Officer of Almaty, Aizat Moldagasimova, responded to a question about the abolition of the enhanced quarantine regime after 13 April."
rus_9e805389f72e528d18ef093e52849eec,"""женщины был цирроз печени. Врачи обследовали Чуклову  взяли анализ на коронавирусную инфекцию COVID-19 и провели компьютерную томографию легких. Медики не увидели изменений в легких женщины  тест на коронавирус дал отрицательный результат"" Статистику больницы портить не хотели",0,"""The women were cirrhosis of the liver. The doctors examined Chuklova for coronavirus infection COVID-19 and performed a CT scan of the lungs."
rus_20bf72a0f94b66d11b99e2f54cf2a830,@USER Ну чтож  гастарбайтеры таджики выручат вас  как обычно,0,"@USER Well, the tajiki gastars will help you out as usual."
rus_1150e2703aa8472012f51cadf76d83db,я имею ввиду  что если есть возможность работать  то пожалуйста но если карантин введен везде и в школах  и на предприятиях  то тем более зачем ныть  что все так плохо? мне  как человеку  живущему в стране без карантина и масочного режима этого никак не понять,0,"I mean, if there's a chance to work, please, but if quarantine is imposed everywhere and in schools and businesses, then why is it so bad? I don't understand it as a person living in a country without quarantine and masking."
rus_8cd9790e5a08dd593cdb65cff3a3a551,Так чегоже это тогда получается? Кремлевская пропаганда оказалась права?,0,The Kremlin propaganda turned out to be right?
rus_d0b26fee5eb91e3897b3d0dfdc50ff4b,Режим эпидемии вводится в Польше в связи с коронавирусом,0,The epidemic regime is being introduced in Poland in connection with the coronavirus
rus_9834b37b43eaf6f33805aff0ad815097,Самое пакостное говорят  что в этом костюме целую смену просто нечем дышать  нет возможности ни есть  ни пить  ни в туалет сходить. Космический скафандр и тот с удобствами! А тут совсем издевательство над организмом! И постоянный риск подхватить вирус!,0,"The worst thing to say is that in this suit there's no way to breathe, there's no way to eat or to go to the bathroom, the space suit and the one with the comforts, and there's a complete hazing of the body, and there's a constant risk of getting the virus!"
rus_a50b3f026f4cfb4ac744f4bcd97fddc2,Ха-ха  это ты еще не видела по чем пятирублевые маски продают!,0,You're the one who's never seen the five-blade masks sell!
rus_18b1844d91b33c38138ad88686d1ff31,Нет  только тех  кто скрывает и не соблюдает режим карантина,0,There's no one who hides and doesn't respect the quarantine regime.
rus_a0837b7e5ddb6e98d1c27b0aff19dcba,@USER @USER Срочно нужны санкции против российских продавцов зерна.,0,@USER @USER Urgently needs sanctions against Russian grain sellers.
rus_19bbbac9444b3db6152ccbfc3b948d51,@USER санкции нам на пользу👆,0,@USER Sanctions for Us
rus_f65aa8f738335e8ad3be8cb2668b6623,@USER Только такие санкции бесполезны.,0,@USER Only such sanctions are useless.
rus_4c0935b04ea74aac9ac05e1f3b2653fa,Ну а че... коммунисты и попы.. одно и тоже... Ленин хотел сам стать новой религией и.... стал.. А потом они слились в экстаже..... саратовский священник освятил матрешку с портретом СталинаПитерский,1,"Well, then... the communists and the butts... the same thing... Lenin wanted to become a new religion himself and... became... and then they merged in ecstasy... the Saratov priest consecrated a mother with a portrait of Stalin Pietersky."
rus_70f8aed6cd7c4470e783052d792b21d0,"❗️ Нефтегазовые доходы бьют рекорды!

789 млрд руб в январе – весьма впечатляющий результат  несмотря на санкции и рост дисконта Urals ($16 за баррель). Но сжатие «тёмного флота» и дорогая логистика могут обрушить экспорт. 

Что дальше? ⏳ 

#нефть #Россия #экономика

🔗 t.me/ejdailyru",0,The oil and gas revenues are on record! 789 billion rubles in January – a very impressive result despite sanctions and the increase of the Urals discount ($16 per barrel). But compressions of the Dark Fleet and expensive logistics can bring down exports. What next? #neft #Russia #economics t.me/ejdailyru
rus_6b9e3ce9705dc0ee21c8ebc493baf63c,#коронавирус Шенгенскую зону могут закрыть до осени Бедные наши чиновники  как же они будут? Обшарпаны стены  выбиты стёкла Рядом с бассейном завяла вся свёкла Где это всё? До боли знакомо Это дом Соловьёва  на озере Комо,1,#Kornavirus of the Schengen Zone can close before autumn our poor officials how will they be?
rus_8cd9e422f3492fd928ce398e202e2dba,Нехристи  в наборах эмодзи куча гейских  антирассистских  инвалидных картинок  даже картинка вируса есть  но нет лопаты! Лопаты!,0,"There's a lot of gay anti-racism wheelchair images in emoji kits, even a picture of the virus, but there's no shovel!"
rus_e05449de5e6bbf2b9ba891ddcca291fc,@USER Отличные санкции ввели  что могу сказать,0,@USER Excellent sanctions imposed what I can say
rus_8dfb9a008d9745601bc850848c51bb57,"Меня в этой ситуация с самоизоляцией удивляет  что государство через свои же СМИ подаёт плохой пример. Если на Р24 сделали вид  что работают из дома  то Р1  Первый  НТВ  Звезда - каналы  где проводятся шоу и ""дебаты""  всё по старому.",0,"It surprises me in this situation of self-insulation that the state, through its own media, is setting a bad example."
rus_9d580d6a52373bac472f532907f7f416,Этим будут пользоватся все у кого есть реальная власть. а что там гудит пропаганда для масс- реально глубоко похуй.,0,"It'll be used by everyone who has real power, and what's going on there is propaganda for the masses-- really deep fuck."
rus_d9d073c7a8936dbf106b292deb15fa4b,На работе в связи с карантином перехожу в режим девочки по вызову,0,Quarantine-related work is becoming a call girl.
rus_8a6a8c31b1a1b233e148b011d397b075,Только второй день карантина а я уже СЧАТЛИВА в том плане что я отдыхаю  делаю что-то для себя  я не бегаю весь день в сумасшедшем режиме  я живу  а не существую  как это было во время учёбы.,0,"It's only the second day of quarantine, and I'm already in the sense that I'm doing something for myself. I don't run around all day in crazy mode. I don't live like I did during school."
rus_55701bebb38c0474883b677854956f22,"🔥 Продюсер Соловьева гребёт миллионы на пропаганде и живёт без санкций! 💰 Маргарита Житницкая (Марго Кржижевская) зарабатывает миллиарды  владеет люксовыми авто и недвижимостью в ЕС  но спокойно ездит за границу. 

Как ей это удаётся? 

#Пропаганда #Санкции",0,♪ Solovieva's producer is spending millions on propaganda and lives without sanctions! ♪ Marguerite Gitnitsky (Margo Krzyzzewska) earns billions of dollars in luxury cars and real estate in the EU but travels peacefully abroad. How does she do that? #Propaganda #sanctions
rus_a9774ddeb6966f5f92268e32adc85f73,псевдо оппозиция которая провела протесты по всей стране в 2022? и чуть не устроила переворот?,1,The pseudo-opposition that staged protests all over the country in 2022? And almost staged a coup?
rus_91c797e316a7c75c898ece8ee5ca9c64,По данным на 10 апреля на карантине в Петербурге находится 7958 человек. Из них 57 в обсерваторе  6312 на самоизоляции  1589 — контактные. Александр Беглов ранее подписал закон  вводящий штрафы за нарушение режима самоизоляции.,0,"According to the data of April 10, 7,958 persons are on quarantine in Petersburg, 57 of whom are in self-isolation at 6312; 1,589 are in contact; Alexander Beglov has previously signed a law imposing fines for violating the regime of self-isolation."
rus_9ca0e72257b2d54dcd915c9f66c46d01,"ЕС расширил санкции против Минска за политические репрессии
 
Совет ЕС внес в черный список 26 человек и две компании  ответственные за репрессии против гражданского общества и демократической оппозиции  а также за обход санкций Евросоюза.
 
Среди прочих штрафные меры введены в отношении судей.",0,"The EU has increased sanctions against Minsk for political repression, the EU Council has blacklisted 26 individuals and two companies responsible for reprisals against civil society and democratic opposition, as well as for circumventing EU sanctions, among other penalties imposed on judges."
rus_9fe775a016fc641776ac193c45f7d770,"Евро вместо доллара. Ловушка вместо спасения

Россия бежала от доллара — и попала в западню евро
После 2014-го доллар стал токсичным  и расчёты ушли в ЕС
К 2021-му евро занял 45% внешнего кредитования
ЦБ переориентировал резервы
А потом пришёл 2022-й

80% активов России заморожены в Европе

#санкции",0,"The euro instead of the dollar, the trap instead of saving Russia ran away from the dollar and fell into the euro trap after the 2014 dollar became toxic and the calculations went to the EU by the 2021 euro took 45% of external credit from the BC re-oriented reserves and then came in 2022 and 80% of Russia's assets were frozen in Europe #sanctions."
rus_884bba548ff65ef18407d0a25ae61e88,До 24 апреля дома. #карантин #коронавирус #украина В Украине продлили карантин и ввели режим чрезвычайной ситуации. Что это такое - на фото.,0,"Until April 24, at home. #carantin #coronavirus #Kuraina in Ukraine extended the quarantine and introduced an emergency regime."
rus_f5b705fbf565b7123711b6537c75b41b,"что Вовка себе все сделал? но песни поют план ""Домой"".

а не хочет. не идет  все кто похож на Романовых сейчас в России пышки  вы Родня их м.б. 

Брежнев не то чтобы не верил в их коммунизм( Смелый мол какой и США отпустили? что вечно вы евреи лезете со своим коммунизмом. мы социализм с Францией",1,"I don't know what Vovka's done to himself, but the songs are singing the Home Plan, and they don't want to. I don't think everyone who looks like Romanov now in Russia is going."
rus_27099e9f19a77bce1f82eb74b70be749,Режим карантина. Как платить за товары и услуги с карты,0,"Quarantine regime, how to pay for goods and services from the map"
rus_d6cd009bbf498125f458958ee3690e29,"стиль очень похож на Гулаг. Отчего и не пускать никого из Союза в США.

как завалить США? Китаем и Евреями( и воспитывали так как волков в яме чтобы даже дядю родного грабил и разорял( так мол евреи  живут всегда.
жить каждый должен так чтобы грабить.
нам запрещали платить за дома  разоряя  хозяина",1,The style is very similar to Gulag. Why not let anyone from the Union in the United States. How do you kill the United States? China and the Jews.
rus_4d4b46598c239055a081c9bb99cc0feb,С сегодняшнего дня каждый гражданин Армении может выйти из дома лишь при крайней необходимости. В республике ужесточили режим карантина #новость #Армения #коронавирус #карантин,0,"As of today, every citizen of Armenia can leave the house only if it is absolutely necessary."
rus_62381a5d41541b0a3121db3d904e8377,Завтра состоится внеочередное заседание МГД  на котором мы рассмотрим законодательное усиление ответственности за нарушение режима самоизоляции. Во втором чтении Госдума утвердила штрафы до 40 тысяч рублей за нарушение карантина.,0,"Tomorrow we will hold an extraordinary session of the IYM to consider the legislative increase in liability for violation of the self-isolation regime, and in the second reading, the State Duma approved fines of up to 40,000 rubles for breach of quarantine."
rus_eea857ba55b46fa7dfcd4c2cbd5dd57a,ЕЩЁ И СЕЛЕНА они все решили скрасить карантин,0,They've all decided to decorate the quarantine.
rus_ef0568909257fe617f95e5b12017e9d9,@USER Любят ватники байки  которые подтверждают их стереотипы 😌,0,@USER likes bike mats that confirm their stereotypes
rus_561afe91cfd00e0fed74425d5af04b11,@USER Если бы все соблюдали режим то у нас вообще не было никаой пандемии а ты все вдруг устали бляха дома сидеть я в шоке,0,"@USER If everyone was in compliance, we weren't having a pandemic at all and all of a sudden you're tired of the fucking house. I'm in shock."
rus_dbd432cc493c5e4e564c8c06ca4ffc29,Да есть у нас. Просто у нас реальный пример когда нет паники. У жены кума в реанимации работает. Только в январе от пневмонии 10 детей умерло. Грипп. У нас просто как обычно левые диагнозы ставят в морге чтоб статистику не портить и панику не наводить.,0,"It's just that we have a real example where there's no panic, and the wife of the cum works in intensive care, and it wasn't until January that ten kids died from pneumonia."
rus_a278cfcb58b7aa07cddb1dbbbc5a2886,Детей и взрослых из интернатов начали забирать в семьи и на «гостевой режим» на время эпидемии коронавируса,0,"Children and adults from boarding schools began to be taken to their families and to the ""hospital regime"" during the coronavirus epidemic."
rus_7b84c2cd657e40bc59be659aa79e413d,"4. Политические репрессии: Жертвы сталинских репрессий и действий партизанских движений  а также последствия конфликтов между различными вооруженными группами

…",1,"4. Political repression: victims of the Stalin repression and guerrilla movements, as well as the consequences of conflicts between various armed groups ..."
rus_bb7c0a48a2b72daa2e7ea3c361075167,Нет не Альцгеймер ты с Деном @USER  завязывайте карантин нарушать    ,0,It's not Alzheimer's. You and Dan @USER get rid of quarantine violations.
rus_f7fca085188c53d15f6010d9c6fcab33,44 ЖИТЕЛЯ НАО ПРОШЛИ РЕЖИМ САМОИЗОЛЯЦИИ И СНЯТЫ С НАБЛЮДЕНИЯ МЕДИКАМИ Случаев заражения людей коронавирусной инфекцией в регионе на сегодняшний день нет. В НАО нет случаев заражения граждан коронавирусной инфекцией COVID-19. #НСС #НАО #самоизолдяция #SARSCoV2 #Covid19,0,There are no cases of coronavirus infection in the region today.
rus_4089ee557cae6360ade7c089d16cce33,11. Отсутствие национального консенсуса о сталинском периоде оставляет репрессии в зоне молчания или споров  а не осуждения.,0,11. The absence of a national consensus on the Stalin period leaves repression in the area of silence or controversy rather than condemnation.
rus_04ffeac8cdebf7565c84be2580a18750,@USER Реальный мир - это сало-пропаганда?,0,@USER The Real World Is a Sal-Propaganda?
rus_861140da08f4c0c4c323eb88264babaf,СМИ: В Британии на следующей неделе начнутся испытания вакцины против коронавируса на животных,0,"Media: In Britain next week, trials of a vaccine against coronavirus on animals will begin."
rus_25e120df5c24462d3cef4a924745fd6a,⚡️30 сотрудников ракетно-космической отрасли России заразились коронавирусной инфекцией — Рогозин .,0,"30 Russian missile and space workers were infected with a coronavirus ray, Rogozin."
rus_952646ad6fcb53b8570d0b4f3b07a5e8,"В этом году диктатура падёт во всем Мире ! 

Мироустройство будет изменено   медицина и космос скачнут вперёд   глобализация усилится   электронные деньги войдут в повседневную жизнь   роботизация и альтернативные источники электричества 🔋  будут развиваться в разы быстрее",0,This year's dictatorship will fall throughout the world! The world will be transformed by medicine and space will leap forward. Globalization will increase e-money will enter the daily life of robotization and alternative sources of supply . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
rus_a1c456bb21ef8cd49a432f32357a8765,ок  ты правда думаешь  что власти как-то масштабно уже полтора месяца скрывают размер эпидемии  при том  что все журналисты  блогеры и оппозиция роет в этом направлении  но кроме нескольких отдельных случаев ничего нет?,0,"How do you really think the authorities have been hiding the size of the epidemic for a month and a half, with all the reporters and the opposition digging in this direction, but there's nothing but a few separate cases?"
rus_5ea08ff4c8daaf19f4a92061676dedbf,Пересмотрю все Звёздные войны  чувствуя лёгкую ненавязчивую боль от невозможности таких космических путешествий и пытаясь забыть  что люди из-за вируса закрывают границы  шеймят азиатов и кидают палки в своих же соотечественников,1,"I'm reviewing all Star Wars, feeling light non-intrusive pain from the impossibility of such space travel, and trying to forget that people are closing the limits of Asian Shemits and throwing sticks in their own compatriots because of the virus."
rus_3147747128fcfc928ebef46ca5798791,Вчера в московском регионе ввели режим всеобщей самоизоляции. Без крайней необходимости людей попросили не выходить из дома. Пока самоизоляция добровольна  и если кого-то остановят на улице  штрафовать не будут. Накажут тех  кто нарушит карантин:,0,"Yesterday, in the Moscow region, people were asked not to leave the house unless there was an urgent need, so long as self-isolation was voluntary and if someone was stopped on the street they wouldn't be fined."
rus_39e31e08bad00502fe7bb9255e536d5f,Про цифровой ошейник и штрафы. #COVID2019 #COVID19 #Corvid_19 #coronavirus #coronavirusawareness #CoronavirusPandemic #COVIDー19 #КоронавирусТМ #коронавирус #Подмосковье #нашеподмосковье #московскаяобласть #МО #карантин #пропуска #режим #ПропускнойРежим #Самоизоляция,0,The digital collar and fines. #COVID2019 #COVID19 #Corvid_19 #coronavirus #coronavirusawarenness #CronavirusPandemic #COVID#19 #CoronavirusTM #Coronovirus #Our Moscow #MoU #Carantine #Living # Mode #The Pass Mode #Samosolation
rus_fc09f993710b47621006e98eee6fbc47,C приходом Трампа начинается новая эпоха  ЕС пришло время «выкинуть санкции из окна» и установить отношения с Россией без них  заявил Орбан.,0,"With Trump's arrival, the EU's new era begins, the time has come to ""put sanctions out of the window"" and establish relations with Russia without them has been declared by Orban."
rus_99b5ecb86534f196ae659109cdba8c4a,как я блять ненавижу правительство россии введите чс мрази какого хуя вы собираетесь штрафовать людей за нарушение самоизоляции(добровольное решение оставаться дома) а не карантина(принудительно для людей кто прилетел из других стран),1,"How fucking I hate the government of Russia, put in the fucking clock of what the fuck you're gonna fine people for violating self-isolation, not quarantine."
rus_f09fc9d25cc8bf4c691a0d73d05781b0,Госдума РФ ввела многотысячные штрафы и тюремные сроки за нарушение карантина ВОТ ВАМ И ВВЕДЕНИЕ РЕЖИМА ЧС под шумок Эпидемии!,0,The Russian State has imposed many thousand fines and prison sentences for violating the quarantine and the INSTITUTIONAL REGIMA CHS under the noise of the epidemic!
rus_5a00fd61aa00cd7525ee8159a25ffe4d,500 человек за сутки заразились !? 500 Су..и ! Кто бы нам помог ?! В аптеках масок нет даже .. твари,1,500 people in 24 hours get infected? 500 Sue and who would help us?
rus_f43eebef201ff096acf5bbfca6907100,Это  конечно  жирные байты  эти люди  конечно  не всерьёз. Просто они считают  что если в твиттере феминистки писали что-то агрессивное в адрес мужчин  теперь пришло их время написать что-то агрессивное в адрес всех женщин. Уровень развития там невысокий  увы,1,"Of course it's fat bytes these people aren't serious, it's just they think if the feminists were tweeting something aggressive against men now it's their time to write something aggressive against all women."
rus_846b2d233872f2bbb7fbdaab3f4e6440,Когда это? Какая Россия? Российская империя? Совок? Нынешняя Россия? Нынешняя Россия не была врагом штатов. Совок под конец тоже не был прям врагом  а Российская империя вообще никогда не была врагом США. Это нынешней узурпатор заставляет россиян думать  что американцы всегда были против нас,1,"When is this? What Russia? The Russian Empire? The present Russia? The present Russia? The present Russia was not an enemy of the states. The soup at the end was not exactly an enemy, and the Russian Empire was never an enemy of the United States at all. This present usurper forces Russians to think that Americans have always been against us."
rus_0129148925f6976a3463a8ba06475542,"@USER Репрессии были и есть во всех государствах.
Что смутить-то должно?",0,@USER Reprisals have been and are in all states.
rus_a268f3a212ec26e745fdd46b1b1b03f9,Как выйдем из карантина бедные животные будут в шоке(( Наши машины шум выхлопные газы. Они гуляют сейчас на трассах со своим приплодом и не ведают что эту свободу у них скоро опять заберут. Печально это.,0,"When we get out of quarantine, poor animals will be shocked."
rus_b56ba9d1ed211e9abaa4c04047715060,"Хорошие люди должны объединяться и действовать вместе. Так они смогут победить плохих людей. Нам нужно создавать совместные бизнесы и донатить оппозиции.
#оппозиция",1,"Good people have to come together and act together, so they can defeat bad people. We have to start joint businesses and retrain the opposition. #opposition"
rus_d301617c4e3bb64d43a4c4b60428fb22,"Евросоюз ввел санкции против 22 российских банков  включая Т-Банк  Сургутнефтегазбанк  Банк ""Санкт-Петербург"".",0,"The EU imposed sanctions on 22 Russian banks, including T-Bank Surgutneftegasbank Bank St. Petersburg."
rus_7ee80da09e8d6339f9ede2551b15d511,"🇷🇺🇰🇵 Северокорейцы строят Россию?

Южнокорейская разведка: тысячи рабочих из КНДР прибыли в РФ  маскируясь под студентов. 
Дефицит кадров из-за войны компенсируется «учёбой»? 

ООН явно не в восторге. 🤔 

#Россия #КНДР #санкции

🔗 t.me/ejdailyru",0,The North Koreans are building Russia? South Korean intelligence: thousands of workers from the Democratic People's Republic of Korea arrived in Russia disguised as students.
