id,text,polarization,text_en
arb_2f244c1731b2e7cc4d77b395ed4c5e68,"اخبار عن وفاة الطفلة ٨ سنوات اللي تم هتك عرضها ف دورة مياة احد الجوامع.
ويقولك البنت خمس و ست و تسع سنين تتجوز عادى ..",0,"News of the death of the eight-year-old girl who was abused in a buffalo's bathroom, says the girl five, six and nine years old, getting married."
arb_64c824098323641dc42359162b5f6d79,"اللي يشتهي طفلة يبأة مريض نفسي ..بيدوفيلي حقير .
شاف فيها اية اثار غرايزة الحقيرة ؟",0,The one who craves a child who has a psychopath... a vile pedophile... has seen any traces of vile instincts?
arb_0b48c4e2c46c921603da3dc8f29789db,"و الله تستهال وحده مش محترمه و شافت تربيه اصلا
نازله فوقت زي دا و لبس مش لبس اصلا تستحق كل اللي حصل لها و اللي عايز يعارضني يعارض بس ف الاول و الاخر هي مش محترمه",0,"And God alone has no respect, no respect, no respect, no respect, no respect, no respect, no respect, no respect, no respect, no respect, no respect."
arb_591840ff657b74a60e9f9d3feba0906b,بخصوص كلمة (النجمة الأيقونية) اي فشرت تنحط هي الكلمة لوحدة رخيصة متل هيفا...حترموا معاني الكلمات لو سمحتوا هي كلمة مقدسة بعدوهن عن وساخة الناس,0,"With the word ""Icon Star,"" which is the word for a cheap unit, the Hiva... respect the meaning of the words, if you will... is a sacred word... against the dirt of people."
arb_ff65cc77e44d23aa72bc4948cea33bbe,من بعد رامز مجنون رسمي ما عاد شفته كتير صار بايخ ,0,"After Rams, he's officially insane."
arb_1b6e729f1602ba244870a0225e50d1f9,القرف والبيئة والانحطاط والوطو في مشهد واحد بس امال بقية المسلسل عامل ازاي؟,0,"The shit and the environment and the degenerate and folding in one scene, but the hope of the rest of the show is a factor?"
arb_d2d12250388db24bb8ef96a251452fb8,معناته لازم تقدموا استقلاتكم كونكم تحملوا الميزانيه كل هذه الخسائر..... ولا خبره لديكم... اعطوا الشباب فرصه.,0,His meaning is that you must advance your independence by bearing the budget for all these losses... and you have no experience... give the young men a chance.
arb_eeba25ba7aef3ca4f24082f88d853038,لماذا نحن لا نقوم برد الصاع صاعين دائماً خسرنانين مره وحده نكون من الرابحين ولا راضيه تضبط بحاجه لا صناعه ولا تجاره ولا بندوره ولا خيار,0,"Why don't we always pay back the bumper, lose two people once alone, be winners, and not satisfied, being caught in need of no industry, no trade, no pinnacle, no choice."
arb_c45910fa28c62c34f3f948fd90bd94fa,طيب احنا هجوم ولا دفاع طيب حاولو تكونو هجوم,0,"Okay, we're an attack, we're not a defense, we're trying to be an attack."
arb_2358f999465d43340e9961674c93de64,"عدد السكان ١١ مليون بطلع على كل واحد ١٣ وستين قرش بتعوضوهن
بس بدكم تزيدوهن على فاتورة ايش؟؟؟ الكهربا زدتوها والمي زدتوها
اليوم بفكرلكم بطريقة وبخبركم عشان تلموهن",0,"The population is 11 million, each one, 13, sixty-three cents in exchange for your blood, more than the bill for what?"
arb_8348befaabbfa94cf84530ee9569f264,"حتى انا حسيت بالهجمات وانا نايم
اصحى من كثر السبرنة احس معي نفاخ شديد اظل صاحي لما اتسبرن",0,"Even I sensed the attacks, and I'm awake from a lot of sounding."
arb_296e60895492cd9fed47db99748a78cb,الهجمات السيبرانية المدعومة بالذكاء الاصطناعي: تهديد جديد يغير قواعد اللعبة! ,0,Cyberattacks supported by artificial intelligence: A new threat that changes the rules of the game!
arb_7cb801abbca55a51e3df110976d04d7a,مع العلم اسعار البترول انخفضت على مستوى العالم .. من هنا تعرف ان الحكومة كانت بتضحك عليك وتم التسعير مش تابع للسعر العالمي دي تعليمات صندوق النقد,0,"Knowing that oil prices have fallen worldwide, you know that the government was laughing at you, and the pricing wasn't the world price."
arb_2b4eaad940a951710bde26a67d1a54eb,البنك الدولي بدو يورط سوريا في القروض الربوية مشان يتحكم في اقتصادو ويدمرو,0,The World Bank seems to be implicating Syria in the Lord's Loans.
arb_6404f55e864469956160f241a0b95655,سيدة كريستينا : الدول الكبرى لا تساعد احداً بالمجان ، تريدون مقابل لكل نوع من انواع المساعدة و هذا المقابل صعب علينا فانتم لا ترحمون و لا تعرفون معنى المساعدة الانسانية .,0,"Ms. Christina: The big countries don't help anyone for free, you want for every kind of help, and this is hard for us, you don't have mercy and you don't know what humanitarian assistance means."
arb_dcdd1c249edcd997f8c7ef473f58a186,المتعصبون والمتطرفون دينياً أخطر من المجانين بكثير، فالمجنون على الأقل لا يحمل مشروعاً إجرامياً تدميرياً إقصائياً بحق الآخرين,0,Religious fanatics and extremists are far more dangerous than crazy people. At least crazy people don't carry a destructive criminal enterprise against others.
arb_a20287029fda3131a5c88bec99767833,"البعض يقول إنهم سيصنعون ""شرق أوسط"" جديداً كما يريدون، والبعض الآخر يقول إن كلامهم ليس منزلاً.
أين الحقيقة يا ترى",0,"Some say they're gonna make a new Middle East as much as they want, and others say they're not home."
arb_a19c42c020f0ab16ae6d4756ccc78045,عمي الحموشي ، ، فينك ،تنتيقو فيك ، ،وتنيقو في العدل ، كن كان مصخر ليهم ،ميخبيوش الفلوس ، كلمو ليا عمي الحموشي,0,"Uncle Homish, Fink, they want you, they want you, they want you, in justice, be a rock for them, the philanthropy rattle, talk to Leah, my roast uncle."
arb_b5b832e388fa75dd644c183e432982b7,د. فيصل القاسم : بعد الذي حصل في سوريا: أقترح إلغاء وظيفة المحلل السياسي,0,Dr. Fayssal Al-Qasim: After what happened in Syria: I propose that the post of political analyst be abolished.
arb_ccb62a876f48a0bb0d798c688638d733,"ن أكثر  ما يُضحكني أولئك الذين صمتوا صمت القبور على مدى اربعة عشر عاما في سوريا ، ولم يفتحوا أفواههم إلا عند طبيب الأسنان، لكنهم راحوا اليوم يتشدقون بالشعارات والفتاوى  والصيحات  الثورية الصارخة.
زت عمي زت",0,"Those who have silenced the graves for 14 years in Syria, who opened their mouths only at the dentist, but who today have been singing slogans, fats and blatant revolutionary shouts."
arb_0d7b3727b1d768e19f6d0ff68bc45b29,"تعريف السياسة في كل الأزمان: "" أنت معي فأنت جميل، أنت ضدي فأنت عميل""",0,"The definition of politics at all times: ""You're with me, you're beautiful, you're against me, you're an agent."""
arb_ff803a26821c7ed77945447fa8bda50b,"ونعم اليوم الذي كانت نتيجة انتصار ثورتنا بعد اربعة عشر عام صحيح خسرنا دماء طاهرة نحسبهم عند الله شهداء ولكن هذا هو ثمن الحرية
والحرية الحمراء باباً.
بكل يدٍ مضرجةً يدقُ",0,"And yes, the day that was the result of the triumph of our revolution after fourteen years, right, we lost pure blood that we think of as martyrs to God, but this is the price of freedom and red freedom a door."
arb_99261eacafcb9f8cd33994ea2feadae8,تلقاهم حشمو ايقولو تا حنا فهاد المؤسسة عندنا الرشوة والزبونية والمحسوبية رغم أننا نحارب الرشوة ...,0,"They were received by Igolo Ta Hanna, and we have the Foundation's gift of bribery, clientism and nepotism, even though we are fighting bribery..."
arb_96b77e7dc2f30f0f8b97ead903df7cf8,"لأنك بمجرد التبليغ تصبح أنت هو المتهم الأول.
إما بتهمة تقديم بلاغ كاذب. أو تبدأ معاناتك مع الإجراءات القانونية",0,"Because once you're notified, you're the first defendant, either on the charge of filing a false report, or your suffering begins with legal proceedings."
arb_cbb60be626a69c0b81f9da4bb00460cf,الفساد مين فالحكومة او الدولة برسها (المؤسسات والجمعيات ) ولكن شكون إقدم شكاية عليهم,0,"Corruption is what the government or the state has in mind, but they're complaining about it."
arb_b160a6e13d79caa3a10eabccb6dac6b9,موضفو ادارة السجون ليسو بناس طيبين بل ظالمين تيخد الرشوى من السجناء رغم انه يتقاضى راتب شهري ماشي حشومى عليه حسبي الله ونعمة الوكيل فيهم,0,"Prison administration officials are not good people, but unjust men, who take bribes from prisoners, even though they receive a monthly salary, a cattle that is humbled by God and the grace of their agent."
arb_18e4dd8d8a50391dd83554db27acea0b,ناقصنا هي الاشكال تحل مشاكل التحروش ماهنن متحرشين,0,We're missing the problem of harassment. They're molesters.
arb_1d55396d5378947f4ca5f0f214cab669,"للاسف
تقسيم سوريا سيؤدي إلى تقسيم الدول المجاورة
ومن طمع بجزء من سوريا سيدفع أجزاء من بلده والزمن يشهد",0,"Unfortunately, the division of Syria would lead to the division of neighboring countries, and from the greed of part of Syria, parts of his country would be paid, and time would testify."
arb_6b6db0da07070ba8c00a2f6a6ee7c67d,انا مشفاهم الجولاني يحكم سوريا الان كيف صار ارهبي الشعب ميزونا؟,0,I'm their Golan hospital ruling Syria now. How did the people's terrors become Mesuna?
arb_11bee834f3ee0287f8b74f584fc8cf9e,"مكر الثعالب وخداع الذئاب، هذا هو نهج الإرهابي عندما يحتاج إلى غطاء، يقتل بيد ويضع الأخرى على قلبه متظاهرًا بالحزن، يذبح الأبرياء ثم يتحدث عن العدالة، يخون ويتآمر ثم يصيح: ""المتآمرون ضدنا!"" كل شيء عنده مقلوب، كل جريمة لها مبرر، وكل ضحية هي الجاني في روايته.",0,"The fox tricks and wolves, this is the terrorist's approach when he needs a cover, kills one hand and puts the other on his heart, pretending to be sad, slaughters innocents and then talks about justice, betrays and conspires and then shouts, ""Conspirators against us!"" Everything he has is upside down, every crime is justified, and every victim is the perpetrator in his story."
arb_2762408973826416cb14320c63a1f36e,يا عم اقعد ع جنب بلا تدير بلا تتنيل قصدك بتلمها تدفعها فوايد واقساط قبر يلم العفش قال خدمات قال,0,"Uncle, I sit sidelessly, uncircumcised, but you mean by receiving it, you pay it, and the tomb is cut off, and the chastity is blamed, and he says,"
arb_05c1e96a940f9cc0a8da2fe1f8a19f68,الله لايسامح أي انسان اعتمد اسلوب الطائفية خلال مسيرتو بالحياة.... وإذا الرئيس السابق اعتمد هاد الأسلوب الشعب ما ذنبو بهاد الشي لازم الرئيس السابق يتحاسب مو هاد الشعب الفقير,0,God forbid any man who has adopted sectarianism during the marching of life... and if the former president has adopted a popular style... what is wrong with the cheerleader must the former president be held accountable for the poor...
arb_90109f66f62706c6db8966d736d3c73f,صحيح هالكلام واغلب الضباط كانو علوية الي قتلو وعذبو بصيدنايا وغيرها ونحنا بدنا حقنا من الضباط والفلول لااكثر ولا اقل نحنا مالنا طائفيين ودمويين متلن مامنرضى يروح مدنية فرق عملة لو كانو اهاليهم,0,"Yeah, that's right, but most of the officers were upstairs to kill and tortured by hunters and others, and we looked at officers and peanuts for more, and no less, we were sectarian and bloody."
arb_d451ea36eac7cea6cfed1d6b91ce084a,"جرائم سوداء لم ترتكبها بيديك...!!!
ولكنك تبررها ... وتهونها.. وتقللها ... وتستخفها .. وتنكرها .. وتسخر منها؟؟؟؟؟
إنكار عذابات الناس شراكة في الجريمة!!
لا تسمح للسياسة أن تجعلك وحشاً بلا قلب...",0,"Black crimes you didn't commit with your hands, but you justify them, insult them, reduce them, underestimate them, deny them, mock them?"
arb_3605c21f991b550bae61e3f9f3069a8c,لك انتو ستين سنة ما شبعتو دم تركونا نعيش وحاج كمائن غدر حاج يلي بدو يعمل مشاكل يطلع عالجرود هوة و الدولة لا تتخبو بين الناس,0,"For you 60 years you've filled the blood they've left us to live with, and the ambushes of the next Hajj seem to be doing problems that inform the hordes of the country, and the country doesn't hide among the people."
arb_085fd0dbf592abd00be687850216863d,وقت يالي هجمتو علينا بجبلة بعد ما هاجمتو المشافي وقطعتو المي عن البشر وبدأتو غدر فينا نحنا أهالي جبلة شو متوقع مننا نعمل يا قبيح الوجه .. بدن ايانا ما ندافع عن نفسنا ...شو هالزمن المقلوب هاد,0,"Time, Lee, you attacked us with a mountain after you attacked the hospitals, and you cut the pain of the humans, and you began to betray us, the people of Mount Shaw, expecting us to work, ugly face, with what we defend ourselves, Shaw Haghan, the inverted time..."
arb_d44eacd67e6780cb9e2eddb9d19b16af,وهلا مابقا بتحبو للشرع عادي نحنا كنا نكره الاسد اشد الكره وضلينا ٥٠ سنة عايشين معكن من تم ساكت,0,"And if they still love the law, we would hate the lion... the most hate, and we'd be lost for 50 years... living with you... who was silenced."
arb_9fec5fb16a7e040e9aed45046624c034,"والله كسر عيونا هالشرع
ما شاء الله ابداع تآلق حكنة دهاء ذكاء
الكرة بملعبه جاب الكل لصفه، حلال عليه ",0,And God has broken our eyes... as God wills... and he has created the wit of the wit of the ball... with his court... and he has answered all his ranks... and he has solved it.
arb_bc29d3d84f381279bb886e52d663b254,هذا الاعلان ليس له أي شرعية قانونية كونه مشرع من قبل سلطة استولت على السلطة دون تخويل شعبي او انتخابات فهو غير ملزم الا للجهة التي وقعته,0,"This declaration has no legal validity as being legitimate by a power that has taken power without popular authorization or elections, it is binding only on the party that signed it."
arb_e237ecf648ab9b78ed1978f346f07794,أنا من أرزة لارجعنا ولا استلمنا وبيوتنا واراضينا كلها راحت ومافي حدا بالضيعه غير من ادلب قعدوا ببيوتنا وأهالي خطاب تقاسمو الباقي,0,"I am of rice to return, not receive, and our homes and lands are all gone, and there is nothing to be lost, except the bounty of our homes and people who share the rest."
arb_5f7e7c6b10be518fcfe6cc0b275e4db4,ولك حلو عنا انتو وهالدستور مين فاضي الكون صرلكون من الصبح دستور دستور,0,And you're sweet about us... and Haldtor Min is empty... and they're from the morning... constitution... constitution.. constitution.. constitution... constitution.. constitution... constitution.. constitution... constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. constitution... constitution.. constitution.. constitution.. constitution.. constitution.. constitution.. and... and...
arb_752e865c405d04db519143fdae824072,ليش الفقه الإسلامي و ماذا عن بقية المكونات السورية .,0,What about the rest of Syria's components?
arb_21735909ec1bff915e7285f0ffc25130,وصلت الأمور إلى ما يحمد عقباها الحل هو تصفية السلاح و الفصائل و طرد المرتزقة و جميع أشكال التطرف المنطوية تحت لواء الاسلام فهم اصلا لا يمثلون الدين الإسلامي ربي جيب الخير,0,"Things have come to a conclusion that the solution is to eliminate weapons, factions, the expulsion of mercenaries and all forms of radicalization under the banner of Islam."
arb_f37dfc9902e43f94fb786666e5880ece,فلول النظام يا عضو هربوا خارج سوريا . هناك قتل طائفي بالساحل بأمر من السلطة الحاكمة المؤقتة,0,"The remnants of the regime, member, have fled outside Syria... there's a sectarian killing on the coast... by order of the Provisional Governor."
arb_5c190fd75bb55867c47835dc6f52c723,"السبب الرئيسي لاحداث الساحل هم مسلحيكم واهاناتهم للناس واذلالهم
في ناس عمتتحمل
بس في ناس ما بتتحمل وانفجرت",0,"The main reason why the coast is happening is because you're armed, humiliated, humiliated, humiliated by people you can't afford, but by people you can't afford and explode."
arb_2971504a55d69bb458310bfe2fce0665,يعني مدير عام الضرائب يشرع ويأخذ مبالغ وينزلها بجيبه بكيفه يعني لغى مجلس النواب ومجلس الوزراء وشرع قانون وين صايره هاي,0,"It means the Director General of Taxes starts, takes money, drops it in his pocket, means the House of Representatives and the Cabinet are abolished, and the Wayne Sayer High Act has been enacted."
arb_a37833baf18197a136ed1560a9692e39,الإعدام قليله بحقهم والله لو بيدي سلطه جان عاملتم بالمثل حتى اراويهم شنو معنى الألم اكو ناس حسره عليهم هاي الطفله البريئه,0,"The execution is low on them, and God, if I had the power of Jan, you would have done the same until I showed them what pain was like, and people felt bad for them."
arb_1febf1dc0e345cdaf1d4345dd40a2e53,"وين يوسف صالح ؟؟
يا خسارة بس ' العصر كنت احضر له مباريات وآخر شي طلع مو بالتشكيلة",0,"Where's Joseph Saleh? Hey, losers, 'cause I've been bringing him games and the last thing I've ever seen in formation."
arb_0c1099ee81f758e0e77b13122596565e,حملة اللغاء متابعه لكل اللاعبين إلي قالوا إنهم جايين وما اجوا نقلب الفروه على السريع ,0,The language campaign follows all the players to me. They said it was Jane and they didn't turn the fur on fast.
arb_eb898f097c50440645508e8573213084,"كويس انك صحصحت واستدعيت القرشي بس شكله رح يكون ع الدكة

، طيب وين صيصا والعرسان واللحام يا رجل؟؟؟؟ منتخبنا اعتماده ع اللعيبه المهاريين اكثر من الجماعية ولولاهم ما بتسوى اشي لكن الله يستر من تخبيصك",0,"It's okay that you yelled and called the shark, but if it weren't for them, it'd be the cock, the wine, the bridal and the welding, man?"
arb_17ac9dc74c0e3989f64afe93604feab7,هو بنات الناس لعبه في ايديكم ولا اشتريتوها دي ليهم اهل وليهم ناس حسبنا الله ونعم الوكيل في وكل اللي يجي على واحده ست ولا بنت ربنا ينتقم منه المفروض الواحد قبل ما يتجوز بنته يسال على اهله وناسه وفصل واصله,0,"He is the daughters of men, a game in your hands, and thou shalt not buy it, for them are men, and their children are men, which God hath taken, and the favour of the Agent in him; and all that cometh upon one six, and not the daughter of our Lord, from him shall be avenged, which is the one that is imposed upon him, before his daughter is allowed, asking for his family, and his people, and he shall separate his ministry."
arb_34eb7c13bdd4419c37d684e0cd6b0b0c,400 غزره يخرب بيت أهله,0,400 bucks ruining his parents' house.
arb_35a0b51a1c92782a43830e6e674ab426,منه لله ربنا ينتقم منه وحسبي الله ونعم الوكيل دا الواحد لو سحله فى الشارع شويه عليه,0,"From him to God, our Lord, vengeful to him, and only God, and, yes, Agent D, the one, if a witch in the street roast him."
arb_0d4496d9b6ecc5244ab9a0ef4473d9bc,لو صح الموضوع. مفروض يرجعوا للأب و الأم يسألوهم عن نوع التربية التى نتج عنها العاهات النفسية أبطال الجرائم المفزعة,0,"If that's true, they're supposed to go back to the father and mother, asking them what kind of education has resulted in psychological impairments, heroes of terrible crimes."
arb_a7cacfa42387c50b1987f4c7f056423a,ما هو اهم حاجه تقوله روحي ما باكلهاش وما بشربهاش وكله كلام فاضي تلاقي بس بتحب واحد وعاوزه تتجوزه,0,"What is the most important thing that my soul says is, what is it that eats, what is it that drinks, and what is it that is spoken of, that you meet, but that you love one, and that you want to marry him."
arb_227d76bd3b7c50b80ebe11926f5fb108,مراسل مستفز وسمج وعايز يعمل سبق صحفي مش اكتر ميهموش الحقيقة,0,"A provocative reporter, a sensationalist, and I want to run a pre-journalist... who doesn't care more about the truth."
arb_44722a21e4e72e4f3f7a3ddd3e76559c,الله ياخده ابن الحيوان القذر,0,"God takes him, the son of a filthy animal."
arb_fe71c1f40333b28ecaeb4d766aa4da49,ياريت اكومكافحه العنف الأسري يارب احفظ أطفالنا ونسائنا من الحيوانات البشريه المتخاف الله ولاترحم,0,"I see you fighting domestic violence, Lord, save our children and our women from human animals that fear God, and have no mercy."
arb_1639016bc22fd6c0d60f3bc02b089ceb,اهل ساق.طين و بكون فش الها سند لهيك بتمادى و بزيد,0,"The men of the leg, the men of Tine, and the fact that the rat's gonna be a bond to Heck, with my foot and my paddy."
arb_bee2b1cce8fe0b0f97403cc604e3f2e4,الام مسكينة ياحليلها مع كل الضغوطات تع الدنيا و زيد الجيل تع ضرك وااااعر ومايسمعش لازم الضرب بصح كي يدخلو الناس في تربية ولادك هنا يبدأ الانقلاب الله المستعان ربي يقدرنا يارب,0,"The poor mother, who is analysed with all the pressures of the world, and the next generation shall suffer the suffering of you, and the naked, and what he heareth, shall be rightly beaten, so that the people may enter into the upbringing of your birth here, and that the coup shall begin. God, the helper, my Lord, will bless us, O Lord."
arb_9ea7bcb7f78770f99155898a12951d49,خلوهم عبره لازم عقاب وأشد عقاب وسجن شنو هل اجرام والله اشك اب شرطي مجرم,0,"It's time to punish them, to punish them, to punish them, and to imprison them."
arb_cf14a6818ed96203b2cf79727512c4b0,الله يلعنهم ع هذ التصرف والله نفس ماسوا بالطفله سووا بيهم وأكثر,0,"God curses them with this act, and God is the same as they have touched the child, except for them and more."
arb_c6efceed2bf49b43c56d9f980688131a,اني من قياده شرطه النجف اعاملهم بالمثل هم بالماي الحار وعلى كيف اخلي يكره شي اسمه ماي حار,0,I'm driving the Najaf police. I treat them the same. They're in hot water.
arb_e974a97c911c31183847f0e2c1370521,شاطر حافظ الدرس عن الغايب لازم يعطوك عشرة بالمدرسه ذكرني مشان نعطيك مرحه اوامتياز برابو,0,He's got to give you ten at school. Remind me. We're not giving you any fun.
arb_d2f14826ec51e2179943fe27a09d3463,"الحرب التقليدية على مستوى جديد بواسطة صواريخ تفوق سرعتها سرعة الصوت، طائرات بدون طيار قتالية، أنظمة ذاتية التحكم، جبهات حتى في الفضاء، وهذا سوف يقود إلى انهيار النظام القديم وانهيار الدول وتشكيل الكتل الجيوسياسية الجديدة اي الدول ""الممتدة"" أو الفوضى. ",0,"Conventional warfare on a new level with rockets that are faster than sound speed, combat drones, self-control systems, fronts even in space, will lead to the collapse of the old regime, the collapse of states and the formation of new geopolitical blocs, that is, ""extended"" states or chaos."
arb_af965bea86beead760059db7862a8d8f,ان شاء الله عم تردولي ع هالكم حاقد وجاهل  على الفيسبوك ومفكر حالو عم يحضر كلاسيكو وفريقو فاز ؟؟ وعم يتمسخر على الفريق التاني ؟؟ لك يا جماعة هي بلد .. هي بلدنا ,0,"If God wills, what do you think you're doing on Facebook and an ignorant thinker of what's going on in Clasco and the team won? What's he laughing at on the next team?"
arb_cf0f6f7ef1419d109c365ad5d0955a4c,ولا مصدر علمي ! كله رغي رغي رغي وطريقة مستفزه بالتقديم.ولالدليل على صحة كلامك. كان نفسي تذكري وجهة نظر العلم ومنظمة الصحة العالمية. ,0,"And no scientific source, it's all a foam, a foam, an arousing way of presenting, and proof of the truth of your words."
arb_950c11a8b272c14a3c505e30a50b7a4a,"انا ما حب انتقد حدا بس على القليلة ألبسي لباس يليق في الحلقة
لاحول والا قوة إلا بالله",0,I'm not a lover who's criticized the few... but I'm wearing a dress fit in the ring... for nothing but God's power.
arb_01632aaf002b761117006742f21b43bb,ذا هو مسلم ويعرف دينه والقران مقاري عن قوم لوط ؟ وموقف رب العالمين والاسلام منهم؟ شنو هذا الخريط والافكار الي هدفها تدمير المجتمع بكل مفاصله,0,"What is he, a Muslim, who knows his religion and the Quran as my headquarters for the people of Lot, and the position of the Lord of the Worlds and Islam among them?"
arb_c0216c806b6eff0ad90f02ebb73e6b86,"طب ليه. بقا بنقول علي عمليات التجميل. مثل تصغير الانف او الازن. اي عملة تجمل اي كانت نقول حرام
ما كله مساوئ بعضه",0,"Let's say, ""We've got cosmetics, like nose or weights, whichever coin we've got, we say, ""Well, it's all bad for each other."""
arb_452894031aa49527b305cfc0982f7052,"ايوة يعني هو مصري ولا فلسطيني
ولا ده كان قصد إسرائيل لما قالت مصر هتدير القطاع.
كانت تقصد المصري هيدير القطاع بس هي لدغة في ال ت",0,"Yeah, it means he's Egyptian, he's not Palestinian, he's not. It was Israel's intention, when Egypt said, ""Hedder, the sector is just a bite."""
arb_f30c168f1cf96acbe286317ac0c67bc4,"سياسة تكميم الأفواه مستمرة في المغرب.
اعتقال الناشط و المدوّن  رضوان القسطيط  ،وإصدار المحكمة قرار بمتابعته في حالة اعتقال على خلفية تدويناته. 
كل الإدانة لسياسة تكميم الأفواه،",0,"The policy of silencing mouths continues in Morocco: arresting activist and blogger Radwan Al-Castit, and issuing a court decision to follow him in case of arrest against the background of his blogs."
arb_4e2579fa5da868c95ab68aff42734dac,بعد الأخبار المزيفة المتعلقة بالفنان جهاد عبده وعودته لدمشق، وموت رفعت الأسد (اللي قضى عمره بالإصلاح والتقوى) بقي ناقصكم خبر انشقاق فاروق الشرع وهجوم أب علي خبية على موكب السيد الرئيس!,0,"After the false news of the artist Jihad Abda, his return to Damascus, and the death of the Assad (who spent his life in reform and piety), the news of the defection of Farouk Al-Shara &apos; a and the attack on Mr. President &apos; s motorcade by Abba Ali Khabbi remains incomplete!"
arb_55e00351ca8788e83c17882a10c4fe7e,وأنت تقرأ الأخبار والمنشورات في فيس بوط، دائماً احمل آلة حاسبة. وقسّم كل ما تقرأه على مليون، فتكون النتيجة حتماً صفراً، لأن الفيس أصبح للأسف مكباً للأكاذيب والإشاعات والأخبار المزيفة. دققوا جيداً قبل تصديق الفبركات والتلفيقات.,0,"And you read the news and publications in Facebook, always carry a calculator. And divide everything you read by a million, so it's bound to be zero, because, unfortunately, Elvis has become a liar of false lies, rumors, and news."
arb_46c4cfc1168d1b6c40c68fd4e44c18b8,الواد إبني مايكل أنجلو قالي ياباا يافأر يالي متبنيني و حطيت علينا بتاع أخضر ملزق خلانا شبه البني أدمين ،عايزك تديني من منبع حكمتك تصب عليا من صلب وقارك وتتواضع وتنزل من مكانتك ,0,"My son, Michelangelo, says, ""Yaba, my young rat, my adopter, and you have given us a sticky green piece of semi-brown Adamin, and you owe me from the source of your wisdom, pouring upon me from the hard and the dark, and humble, and descending from your position."""
arb_bb7ac59a6c218579796d9fd287e9da93,ثورة الجياع اذا انطلقت لن يطفئها الا ان يشبع الجياع والشبع لايعني الطعام بل جميع مناحي الحياه,0,"The revolution of the hungry, if it goes off, will not turn it off unless it is satisfied with the hungry and the full, meaning not food, but all aspects of life."
arb_ca06fe23a87507d632cb335b602e4649,"عاجل
الرئيس العليمي يعلن انظمامه الى ثورة الجياع
ومشاركته وتايده للاعتصامات
كلهم مؤيدين لثورة الجياع
طيب الثوره ضد من ياجدعان",0,"President Al-Alami's urgent announcement of his regiments for the revolution of the hungry, his participation in the sit-ins, all of them in favour of the revolution of the hungry, the good revolution against those of the Jagdan."
arb_7e368ed4de4f4a09f06f123a0549f215,سياسة التجويع ليست مجرد فشل اقتصادي، بل هي تكتكه سياسيه لإضعاف الشعوب وجعلها أكثر قابلية للخضوع والهيمنه ...!!!,0,"The policy of starvation is not just an economic failure, it is a political joke to weaken people and make them more submissive and dominant!"
arb_a87e0d61e44516603b6c018fb4e68893,"وسائل التواصل أصبحت محاكم مستشاروها ""الجهل والغباء""",0,"The media has become the courts of its advisors, ""Ignorance and Stupidness."""
arb_5c822d74cc75e6466120d11b274a301d,حتى يرجع اصحاب ارض الفلسطينين الى بيوتهم الكل في الكل الله ومنصور المجاهدين والمسلمين على الصهاينة الغاصبين امين يارب العالمين غزة العزة والكرامة رحمة الله على شهداء المسلمين,0,"Until the inhabitants of the land of the Palestinians return to their homes, all in all God, and Mansoor the Mujahideen and the Muslims, on the angry Zionists, faithful Lord of the worlds, Gaza, honour, and honor, God's mercy upon the martyrs of the Muslims."
arb_c99b4cee256ea436bc6066c4e26c713e,النتن ياهو سيوقع صاغرا على الاتفاق للمرحلة الثانية.اما تصريحاته فهي تعبير عن خوفه على مصيره بعد نهاية الحرب,0,Stinky Yahoo will sign the deal for phase two. His statements are an expression of his fear for his fate after the end of the war.
arb_b9394972d3cff9162b7f15c03a9d4684,#غزة… من طوابير العلم والنضال إلى طوابير الجوع والحرمان.,0,# Gaza... from the lines of science and struggle to the lines of hunger and deprivation.
arb_9b38630f25e245ecae5e86c3f6d03e36,حلم اصحاب سکای نیوز العربیه الذی تبخر,0,The dream of the fellow Arabs of Skymose evaporates.
arb_e99f8a156eca88d944af21a37cd5143e,ما عاد حد يكترث لانه أهل فلسطين خارجين عن سياستهم,0,No one cares anymore because the people of Palestine are out of their politics.
arb_219d40b3b5dc7c1200fff9b779b31e6f,"كذابين وهن بعرفو انهن كذابين والعالم كله الكذاب برضه بعرف انهن كذبين ومع ذلك بكذبو بأعلى صوت
ملا عالم متخنزررر",0,"They were liars, and they knew they were liars, and the whole world was lying with his consent, knowing that they were lying, and yet they lied with the loudest voice of a pricked world."
arb_fd33a7ec39556bdfb0dcfa95c48260ac,كيف بدك تعرف الكذبه من كبرها هسا ولد اربع سنين بعرف يقول هيك معلومات ههههه والله مسخره,0,How do you seem to know the lie when it's grown up? Husa was born four years old with knowledge. Heck says information.
arb_0d46bdfdf3e97260933e119c9b959072,هاد افيخاي عندو خيال واسع 😂 😂 😂 😂,0,Had Afikai is a vast fantasy
arb_4871559a58ea20466ef4fb2cf27d72c3,بإمكانهم أن يضحكوا على الاطفال بهذه المخططات .. لكن يستحيل ان يمر الأمر على رجال المفاوضات دون ضمانات حقيقية بوقف الجرائم و إدخال المساعدات,0,"They can laugh at the kids with these plans, but there's no way the negotiators can get through without real guarantees to stop the crimes and introduce help."
